index,season no.,episode no.,episode name,name,line
1372,1,8,"Rixty Minutes","Beth","How is this possible?"
1373,1,8,"Rixty Minutes","Rick","Infinite timelines, infinite possibilities - including a time line where Jerry's a movie star. Look, you guys are getting excited about the wrong aspect of this device. Ju-- Wa-- Look at this."
1374,1,8,"Rixty Minutes","Host in Trenchcoat (on TV)","And now, another Quick Mystery."
1375,1,8,"Rixty Minutes","Cop (on TV)","I just want to know who could've done something like this. It's a travesty!"
1376,1,8,"Rixty Minutes","Killer 1 (on TV)","I did. See this knife and all the blood on it? Here's my fingerprints."
1377,1,8,"Rixty Minutes","Judge (on TV)","Guilty! I sentence you to life in prison."
1378,1,8,"Rixty Minutes","Host in Trenchcoat (on TV)","Here's another Quick Mystery."
1379,1,8,"Rixty Minutes","Man (on TV)","My mother's dead!"
1380,1,8,"Rixty Minutes","Killer 2 (on TV)","And I killed her. Here's the weapon. And cuff me, thank you very much."
1381,1,8,"Rixty Minutes","Judge (on TV)","Guilty! Sentenced to murder."
1382,1,8,"Rixty Minutes","Host in Trenchcoat (on TV)","Here's anothe--"
1383,1,8,"Rixty Minutes","Killer 3 (on TV)","I'm the killer!"
1384,1,8,"Rixty Minutes","Host in Trenchcoat (on TV)","Wow, that one was really quick, wasn't it?"
1385,1,8,"Rixty Minutes","Rick","Now who wants to watch random, crazy TV shows from different dimensions, a-a-and then who wants to narcissistically obsess about their alternate self?"
1386,1,8,"Rixty Minutes","Beth, Summer, and Jerry [all at once]","Narcissism. The narcisstic stuff. I want to obsess about myself."
1387,1,8,"Rixty Minutes","Rick","Here. These scan your retinas, and let you view parallel time lines through genetically matching versions of your eyes. Go fetch!"
1388,1,8,"Rixty Minutes","Beth and Summer","Yes! This is so cool! Ladies First!"
1389,1,8,"Rixty Minutes","Rick","I'm proud of you, Morty."
1390,1,8,"Rixty Minutes","Morty","Hey man, I don't give a crap about myself, Rick. Let's watch some crazy stuff, yo!"
1391,1,8,"Rixty Minutes","Ants-In-My-Eyes Johnson (on TV)","I'm Ants-In-My-Eyes Johnson, Here at Ants-in-My-Eyes Johnson's Electronics. I mean, there's so many ants in my eyes! And there's so many TVs, microwaves, radios I think, I can't-- I'm not 100% sure what we have here in stock, because I can't see anything. Our prices, I hope, aren't too low! Check out this refrigerator! Only $200! What about this microwave? Only $100! That's fair! I'm Ants-in-My-Eyes Johnson! Everything's black, I can't see a thing! And also I can't feel anything either-- did I mention that? But that's not as catchy as having ants in your eyes. So that always goes, you know, off by the wayside. I can't feel. It's a very rare disease. All my-- All my nerves, they don't allow for the sensation of touch. So I never know what's going on. Am I standing? Sitting? I don't know."
1392,1,8,"Rixty Minutes","Beth","Are we sure we want to do this? Look at our own alternate lives?"
1393,1,8,"Rixty Minutes","Jerry","You're right. Maybe we should just play Yahtzee-- Give me those!"
1394,1,8,"Rixty Minutes","Beth","What do you see?"
1395,1,8,"Rixty Minutes","Jerry","Whiteness... Pure whiteness."
1396,1,8,"Rixty Minutes","Johnny Depp (on Device)","You're my best friend, Jerry Smith. I love doing cocaine with you."
1397,1,8,"Rixty Minutes","Jerry","Whoa! I love doing cocaine with you too, Johnny Depp!"
1398,1,8,"Rixty Minutes","Beth","Haven't we spent enough time on you? I'm performing surgery... but not on a horse, on a human!"
1399,1,8,"Rixty Minutes","Jerry","That's great, Beth! You always wanted to be a real surgeon."
1400,1,8,"Rixty Minutes","Beth","I am a real surgeon."
1401,1,8,"Rixty Minutes","Jerry","Ahh, uh-- Summer's turn!"
1402,1,8,"Rixty Minutes","Summer","Finally! I don't see anything."
1403,1,8,"Rixty Minutes","Beth","Well, you should select a different timeline, I mean, if your father and I achieved our dreams, there's a chance you weren't even born-- That came out wrong, that came out very wrong."
1404,1,8,"Rixty Minutes","Summer","Fine, I'll find a world where you bothered to have me. We're playing Yahtzee."
1405,1,8,"Rixty Minutes","Beth","Yahtzee's fun. We love Yahtzee."
1406,1,8,"Rixty Minutes","Jerry","It's a fun game for fun families! Hey, could I get those goggles back for a second?"
1407,1,8,"Rixty Minutes","Announcer (on TV)","It's a 45 horsepower with anti-lock brakes, and it's the official car of Mr. Sneezy 3D. It's the brand-new Sneezy XL. The horn when you honk it makes a sneeze noise. It's polite, it's right, and it's Sneezy Deezy Mc-fucking Deluxe."
1408,1,8,"Rixty Minutes","Mr. Sneezy 3D (on TV)","Oh, I'm Mr. Sneezy! Achoo!"
1409,1,8,"Rixty Minutes","Morty","Huh, seems like TV from other dimensions has a somewhat looser feel to it."
1410,1,8,"Rixty Minutes","Rick","Yeah, it's got an almost improvisational tone."
1411,1,8,"Rixty Minutes","Announcer (on TV)","It's in theaters now! Coming this summer: Two brothers. In a van. And then a meteor hit. And they ran as fast as they could, from giant cat monsters. And then a giant tornado came. And that's when things got knocked into 12th gear."
1412,1,8,"Rixty Minutes","Beth","Holy crap, I am winning a Nobel Prize."
1413,1,8,"Rixty Minutes","Jerry","Come on! Time's up! I'm taming a lion! No, wait, uhh there are film cameras. I might be a lion-tamer in a movie. You get the idea. I work with lions."
1414,1,8,"Rixty Minutes","Summer","Ooh, we're not playing Yahtzee, we're playing Chutes and Ladders. It seems like when I exist, life gets a little more, I don't know, predictable?"
1415,1,8,"Rixty Minutes","Beth","When two people create a life together, they set aside their previous lives as individuals."
1416,1,8,"Rixty Minutes","Jerry","Gimme a break! We're not heroes for having unprotected sex on prom night."
1417,1,8,"Rixty Minutes","Beth","Oh, I get it. Now that you know you could have had it better, you resent me for holding you back."
1418,1,8,"Rixty Minutes","Jerry","Well now that we know you think the tables are turning, we know you thought there were unturned tables!"
1419,1,8,"Rixty Minutes","Beth","What are you talking about?"
1420,1,8,"Rixty Minutes","Jerry","All this time, you've been thinking, 'What if that loser Jerry hadn't talked me out of the abortion?'"
1421,1,8,"Rixty Minutes","Summer","Um--"
1422,1,8,"Rixty Minutes","Jerry","Well now you know: you'd be a doctor. Whoop-dee-doo. You'd also be drinking wine, alone in a house full of exotic birds. And I'd be on DiCaprio's yacht-- banging Kristen Stewart!"
1423,1,8,"Rixty Minutes","Summer","You thought about getting an abortion?"
1424,1,8,"Rixty Minutes","Beth","Everyone thinks about it. Obviously, I'm the version of me that didn't do it. So you're welcome."
1425,1,8,"Rixty Minutes","Jerry","Yeah, you're welcome."
1426,1,8,"Rixty Minutes","Summer","Yeah, thank you guys so much. It's a real treat to be raised by parents that force themselves to be together instead of being happy."
1427,1,8,"Rixty Minutes","Rick","Hey, do we have any wafer cookies? Mm! Oh, boy. Looks like you guys have been checking out alternate lives and realizing you don't have it as good, huh? That's too bad. You know, me and Morty are having a blast, We just discovered a show called 'Ball Fondlers'. I mean, I don't want to rub it in or anything, but you guys clearly backed the wrong conceptual horse."
1428,1,8,"Rixty Minutes","Rick","I'm in heaven right now."
1429,1,8,"Rixty Minutes","Morty","This might be the best day of my life."
1430,1,8,"Rixty Minutes","Beth","So now what do we do?"
1431,1,8,"Rixty Minutes","Jerry","That show 'Ball Fondlers' sounded kind of interesting."
1432,1,8,"Rixty Minutes","Summer","Dad!"
1433,1,8,"Rixty Minutes","Jerry","What? They're having fun in there! What do you guys want from me? Every family on this block has to wonder if they're together by choice. Our family just has inter-dimensional goggles to show us for a fact that we're not."
1434,1,8,"Rixty Minutes","Summer","Well, I'm leaving!"
1435,1,8,"Rixty Minutes","Beth","You can't leave, you're 17!"
1436,1,8,"Rixty Minutes","Summer","Yeah, and I'm not pregnant. I'm gonna have better judgment than you guys had at my age. I'm gonna... move to the southwest and-- I don't know, do something with turquoise."
1437,1,8,"Rixty Minutes","Announcer (on TV)","It's Saturday Night Live! Starring A Piece of Toast! Two guys with handle-bar mustaches! A man painted silver who makes robot noises! Garmanarnar! Three s-- uh uh, uh, uh, I'll get back to that one. A hole in the wall, where the men can see it all, and returning, for his 25th consecutive year: Bobby Moynihan!"
1438,1,8,"Rixty Minutes","Rick","Interesting fun fact, uh... Moynihan and Piece of Toast hate each other. Apparently they've got some real creative differences."
1439,1,8,"Rixty Minutes","Fake Doors Salesman (on TV)","Hey, are you tired of real doors, cluttering up your house, where you open 'em, and they actually go somewhere? And you go in another room? Get on down to 'Real Fake Doors'! That's us. Fill a whole room up with 'em. See? Watch, check this out! Won't open. Won't open. Not this one, not this one. None of 'em open! FakeDoors.com is our website, so check it out for a lot of really great deals on fake doooooooors!"
1440,1,8,"Rixty Minutes","Morty","Hey, wait a minute, Rick. Wh-- I thought this was a commercial. Wh-what's going on? I mean--"
1441,1,8,"Rixty Minutes","Rick","Relax, Morty. Don't-don't worry about it. Let's just just see where this goes."
1442,1,8,"Rixty Minutes","Fake Doors Salesman (on TV)","Step on it, we all got places to be! Son of a bitch!"
1443,1,8,"Rixty Minutes","Morty","See, that must be where he lives. OK..."
1444,1,8,"Rixty Minutes","Rick","Huh. Making himself a sandwich now.."
1445,1,8,"Rixty Minutes","Fake Doors Salesman (on TV)","Hey everybody! So this is my house, I just made a sandwich, peanut butter and jelly, still here, still selling fake doors!"
1446,1,8,"Rixty Minutes","Morty","What?!"
1447,1,8,"Rixty Minutes","Rick","Oh my God! It's still the commercial!"
1448,1,8,"Rixty Minutes","Fake Doors Salesman (on TV)","We have fake doors like you wouldn't believe! What are you worried about? Come get fake doors. Call us up, and order some fake doors today. Don't even hesitate, Don't even worry and don't even..."
1449,1,8,"Rixty Minutes","Rick","All right, I'm bored. Change it."
1450,1,8,"Rixty Minutes","Morty","Wait wait, Rick! Hold on hold on..."
1451,1,8,"Rixty Minutes","Fake Doors Salesman (on TV)","...give it a second thought. That's our slogan. See it on the bottom of the screen, below our name. Here's another slogan, right below that one. What are you worried about? Come get fake doors! Get in here quick, get out quicker, with an arm of fake doors in you arms."
1452,1,8,"Rixty Minutes","Morty","Okay, okay, you can change it."
1453,1,8,"Rixty Minutes","Fake Doors Salesman (on TV)","Don't even worry about it!"
1454,1,8,"Rixty Minutes","Gazorpazorpfield (on TV)","I hate Mumunmunundsdays. And I really could go for some enchiladas."
1455,1,8,"Rixty Minutes","Morty","Hey Rick, that's pretty cool! It's just like Garfield, only instead, it's Gazorpazorpfield."
1456,1,8,"Rixty Minutes","Rick","Hey, isn't Gazorpazorp where-where uh, where those Sex robots came from, remember? That whole thing?"
1457,1,8,"Rixty Minutes","Morty","Yeah hey, that's pretty, pretty that's true. That's right!"
1458,1,8,"Rixty Minutes","Rick","Yeah. Let's watch some more Gazorpazorpfield!"
1459,1,8,"Rixty Minutes","Gazorpazorpfield (on TV)","Hey Jon, it's me, Gazorpazorpfield. Boy, fuck you, Jon. You dumb, stupid, idiot."
1460,1,8,"Rixty Minutes","Jon (on TV)","Come on, Gazorpazorpfield, go easy on me, huh?"
1461,1,8,"Rixty Minutes","Gazorpazorpfield (on TV)","You dumb, stupid, weak, pathetic, white, white uh, uh guilt, white guilt, milquetoast piece of human garbage."
1462,1,8,"Rixty Minutes","Jon","Jeez, Gazorpazorpfield, that's-- you know you're pretty mean to me, but that takes the cake."
1463,1,8,"Rixty Minutes","Gazorpazorpfield (on TV)","I don't give a fuck! I'm Gazorpazorp-fucking-field, bitch! Now give me my fucking enchiladas!"
1464,1,8,"Rixty Minutes","Morty","Hey, Rick, you know, di-did they use Bill Murray for this? Sounds a lot like Bill Murray."
1465,1,8,"Rixty Minutes","Rick","No, Morty, it's Lorenzo Music. In this reality, he's still alive."
1466,1,8,"Rixty Minutes","Morty","Oh, okay, was his name Lorenzo Music?"
1467,1,8,"Rixty Minutes","Rick","Yeah, I'm pretty sure. He also did that voice of that one guy from Ghostbusters, which is really strange, because it's the same character Bill Murray played in the movie. But then, when they made the movie Bill Murray did the voice of Gazorpazorp-- or Garfield, I mean."
1468,1,8,"Rixty Minutes","Morty","Yeah, that's pretty cool, Rick. So all that happened in this reality too?"
1469,1,8,"Rixty Minutes","Rick","I don't know. Just making conversation with you, Morty. What do you think? I-I-I-I know everything about everything?"
1470,1,8,"Rixty Minutes","Beth","Did you really talk me out of the abortion?"
1471,1,8,"Rixty Minutes","Jerry","Well, we... we blew a tire on the way to the clinic."
1472,1,8,"Rixty Minutes","Beth","I think, in my head, I was doing it all for the kids. And now the first kid is going to... do something with turquoise."
1473,1,8,"Rixty Minutes","Jerry","Which is either code for crystal meth, or a gateway to it."
1474,1,8,"Rixty Minutes","Beth","So, we didn't do the kids any favors. So, we should stay together for each other and ourselves... or..."
1475,1,8,"Rixty Minutes","Jerry","Or?"
1476,1,8,"Rixty Minutes","Spokesman (on TV)","Man. Woman. And now, trunk man? We know science has created men that have a trunk that allows them to have sex with both male and female partners. But we don't like the idea of these people getting married. Put a line in the sand everybody--, people! Vote no on proposition XW2."
1477,1,8,"Rixty Minutes","Suspender Guy (on TV)","The act that says that gay uh trunk people can get married. Who needs it?"
1478,1,8,"Rixty Minutes","Garbageman (on TV)","Not on my watch!"
1479,1,8,"Rixty Minutes","Spokeman (on TV)","Paid for by Michael Denny and The Denny Singers."
1480,1,8,"Rixty Minutes","Trunkperson (on TV)","Hi, I'm a trunk person. And I want I-I feel love in my heart, too, just like you. I want to be able to express that love, with both a man and a woman. And I won't be able to if Denny and The Denny Singers get their way."
1481,1,8,"Rixty Minutes","New Yorker (on TV)","Hey, let the trunk people have sex and get married, huh?"
1482,1,8,"Rixty Minutes","Spokesman (on TV)","Paid for by... Trunk People."
1483,1,8,"Rixty Minutes","Mr. Tophat Jones (on TV)","Oh, I love me Strawberry Smiggles! Ooh, I hope nobody ever gets my hands on me, and tries to steal my Strawberry Smiggles. I'm going to eat every last one of them, because and then they'll be in my stomach, and nobody will ever be able to eat them. Except for me, because they're going to be all inside my stomach. I'm my name is Mister... Tophat Jones, and God forbid anyone ever take my sniggy, little pig-dul smiggles. I'm keeping 'em all for me."
1484,1,8,"Rixty Minutes","Mr. Tophat Jones (on TV)","No! Get away from me! Get away from me and my Strawberry Smiggles! No! Jesus Christ! Jesus Christ! It hurts! My entrails are out! Why would you even want to eat these? They're-they're soaked with my stomach acid! Oh, Jesus Christ! Lord and savior and spirit! Save me! Take me to the light! Oh, my God, I see Demons! I see demons are coming!"
1485,1,8,"Rixty Minutes","Morty","Jeez, Rick. Oh my god! That's some pretty hardcore stuff, you know, for a cereal commercial."
1486,1,8,"Rixty Minutes","Rick","Well, you know, Morty, I mean, you want to sell boxes of cereal, you gotta, you gotta, pump the gas a little. Pedal t-to the metal, Morty."
1487,1,8,"Rixty Minutes","Announcer (on TV)","In a world, where muscular mannies are coming, and they're coming strong, there's only three unmuscular Michaels."
1488,1,8,"Rixty Minutes","Unmuscular Michael 1 (on TV)","Get down! Hurry, run!"
1489,1,8,"Rixty Minutes","Announcer (on TV)","And that's when real - Turbulent - Juice is coming, and you gotta take care of it. With Turbulent Juice, turbulent tables, no room is safe from the turbulent power of Turbulent Juice."
1490,1,8,"Rixty Minutes","Morty","What in the hell?"
1491,1,8,"Rixty Minutes","Rick","Sex sells, Morty."
1492,1,8,"Rixty Minutes","Morty","Sex sells what? W-was that a movie, or like, does it clean stuff? Hey, Dad. W-w-what's going on?"
1493,1,8,"Rixty Minutes","Jerry","Oh, your mother and I are going to be spending some time apart, Morty. And your sister found out she was an unwanted pregnancy."
1494,1,8,"Rixty Minutes","Morty","W-w-w-what?"
1495,1,8,"Rixty Minutes","Rick","Speaking of what, Morty, what should we watch next? What about this?"
1496,1,8,"Rixty Minutes","Police Chief (on TV)","Baby Legs, you're a good detective... but not good enough, because of your baby legs. So I'm partnering you up with Regular Legs."
1497,1,8,"Rixty Minutes","Regular Legs (on TV)","Hey there."
1498,1,8,"Rixty Minutes","Baby Legs (on TV)","Detective, I'm-- this is upsetting to me, because I feel like I don't need no regular-leg partner."
1499,1,8,"Rixty Minutes","Police Chief (on TV)","Baby Legs, don't talk back to me. Good luck you two, there's a criminal to kill."
1500,1,8,"Rixty Minutes","Regular Legs (on TV)","Wow! You sure found this guy quick!"
1501,1,8,"Rixty Minutes","Baby Legs (on TV)","Uh, yeah, because I'm a good detective."
1502,1,8,"Rixty Minutes","Regular Legs (on TV)","Look, Baby Legs, it's the criminal!"
1503,1,8,"Rixty Minutes","Criminal (on TV)","Oh, fuck it, I'm the killer. I'm running, running real quick."
1504,1,8,"Rixty Minutes","Baby Legs (on TV)","Baby Legs, here we go! That's the sound I make, when I'm trying to run fast. All right, I'm not going to get him. I'm, I-I just learned a real valuable lesson."
1505,1,8,"Rixty Minutes","Regular Legs (on TV)","I'm coming, Baby Legs! I'm Regular Legs! We got him!"
1506,1,8,"Rixty Minutes","Baby Legs (on TV)","Hey, that was good team work."
1507,1,8,"Rixty Minutes","Police Chief (on TV)","Baby Legs, and Regular Legs, I'm proud of you two for working together, and Baby Legs, I know it was hard for you to come to the conclusion that you need a partner. But I'm proud of you that you did it."
1508,1,8,"Rixty Minutes","Baby Legs (on TV)","Hey thanks, chief!"
1509,1,8,"Rixty Minutes","Police Chief (on TV)","Now get the fuck out of here!"
1510,1,8,"Rixty Minutes","Rick","Pretty cool, huh, Morty? Oh."
1511,1,8,"Rixty Minutes","Jerry","Uh, I thought it was cool."
1512,1,8,"Rixty Minutes","Rick","I don't give a fuck what you think, Jerry."
1513,1,8,"Rixty Minutes","Morty","Hey, uh Y-Y-Y-You doin' okay? I-I-I kind of know how you feel, Summer."
1514,1,8,"Rixty Minutes","Summer","No, you don't. You're the little brother. You're not the cause of your parents' misery. You're just a symptom of it."
1515,1,8,"Rixty Minutes","Morty","Can I show you something?"
1516,1,8,"Rixty Minutes","Summer","Morty, no offense, but a drawing of me you made when you were 8 isn't gonna make make me feel like less of an accident."
1517,1,8,"Rixty Minutes","Morty","That, out there? That's my grave."
1518,1,8,"Rixty Minutes","Summer","Wait, what?"
1519,1,8,"Rixty Minutes","Morty","On one of our adventures, Rick and I basically destroyed the whole. World. So, we bailed on that reality, and we came to this one. Because in this one, the world wasn't destroyed. And in this one, we were dead. So we came here, a-a-and we buried ourselves, and we took their place. And every morning, Summer, I eat breakfast 20 yards away from my own - rotting - corpse."
1520,1,8,"Rixty Minutes","Summer","So, you're not my brother?"
1521,1,8,"Rixty Minutes","Morty","I'm better than your brother. I'm a version of your brother you can trust when he says, 'Don't run'. Nobody exists on purpose. Nobody belongs anywhere. Everybody’s gonna die. Come watch TV?"
1522,1,8,"Rixty Minutes","Announcer (on TV)","Mrs. Sullivan always planned to leave everything to her cats. But sometimes, plans need a helping paw. What are the kitties to do, but buckle together and work as a team."
1523,1,8,"Rixty Minutes","Business Man (on TV)","Mrs. Sullivan, I uh, please forgive me for being forward, but your eyes are so beautiful!"
1524,1,8,"Rixty Minutes","Jerry","Wait, this is an actual movie?"
1525,1,8,"Rixty Minutes","Announcer (on TV)","This fall, sparks will fly!"
1526,1,8,"Rixty Minutes","Business Man (on TV)","Mrs. --Ooh, Sullivan-- ohh..."
1527,1,8,"Rixty Minutes","Announcer (on TV)","Between one guy, who can't get a break..."
1528,1,8,"Rixty Minutes","Business Man (on TV)","There's something about you, Mrs. Sullivan."
1529,1,8,"Rixty Minutes","Announcer (on TV)","...and nine cats who break all the rules. Last Will and Testa-meow: Weekend at Dead Cat Lady's House 2."
1530,1,8,"Rixty Minutes","Jerry","Well, somebody in Hollywood just lost their job."
1531,1,8,"Rixty Minutes","Announcer (on TV)","Written and directed by Jerry Smith."
1532,1,8,"Rixty Minutes","Jerry","I wrote and directed that? What am I, nuts?"
1533,1,8,"Rixty Minutes","Rick","Hey Morty, you just missed a preview for your Dad's 'Citizen Kane'."
1534,1,8,"Rixty Minutes","Morty","Doesn't matter."
1535,1,8,"Rixty Minutes","Jerry","Hey, if your, uh, mother and I had to split custody - who would you guys choose?"
1536,1,8,"Rixty Minutes","Summer","Doesn't matter."
1537,1,8,"Rixty Minutes","Jerry","Oh..."
1538,1,8,"Rixty Minutes","News Anchor (on TV)","Breaking News: Academy Award-winning actor Jerry Smith is leading police on a slow-speed pursuit after suffering an apparent breakdown."
1539,1,8,"Rixty Minutes","Jerry","Don't even think about it."
1540,1,8,"Rixty Minutes","Rick","Come on, Je- Are you kidding me, Jerry? It's just a bunch of dumb tabloid crap."
1541,1,8,"Rixty Minutes","Jerry","It's my life, and we're watching it."
1542,1,8,"Rixty Minutes","Beth","You did it, Beth. You really nailed it. You're a surgeon. A human surgeon. Yay you win."
1543,1,8,"Rixty Minutes","Jerry","Where the hell am I going?"
1544,1,8,"Rixty Minutes","Rick","What are you asking me for Jerry? I'm sitting here trying to figure out why the cops don't just take you out. Th-- they've got a clear shot to your head. I can't believe our tax dollars pay for this."
1545,1,8,"Rixty Minutes","Beth (on Device)","Jerry? J-Jerry Smith?"
1546,1,8,"Rixty Minutes","Jerry (on Device)","Beth Sanchez, I have been in love with you since high school. I hate acting, I hate cocaine, I hate Kristen Stewart. I wish you hadn't gotten that abortion, and I've never stopped thinking about what might've been."
1547,1,8,"Rixty Minutes","Rick","Hey, Ball Fondlers? Huh? Ball Fondlers?"
1548,1,8,"Rixty Minutes","Summer","Yeah, I could go for some Ball Fondlers."
1549,1,8,"Rixty Minutes","Morty","Yeah, Ball Fondlers."
1550,1,8,"Rixty Minutes","Hamster News Anchor (on TV)","Ha-ha, Hamster-in-Butt-World Weather is done, and now it's sports time, coming up."
1551,1,8,"Rixty Minutes","Female Hamster (on TV)","Oh, hello there!"
1552,1,8,"Rixty Minutes","Male Hamster (on TV)","Good day to you, Miss."
1553,1,8,"Rixty Minutes","Beth","So, the hamsters live inside the rectums of those people?"
1554,1,8,"Rixty Minutes","Rick","Yeah, sweetie, they-- that's where they live."
1555,1,8,"Rixty Minutes","Jerry","Well, how does that work? I mean, do the butts look like little apartments inside?"
1556,1,8,"Rixty Minutes","Morty","Yeah! And can they like, leave the butt, and like walk around on their own?"
1557,1,8,"Rixty Minutes","Rick","Look, I don't know! I'm watching the-- same thing you guys are."
1558,1,8,"Rixty Minutes","Summer","Grandpa Rick, if they leave the butt, and the person wanders off, how would they find their butt person again?"
1559,1,8,"Rixty Minutes","Rick","I don't know, Summer! I can't even hear the TV! All right, that's it. We're just gonna go there, so you idiots can ask your stupid questions all day."
1560,1,8,"Rixty Minutes","Jerry","Ooh! Family vacation!"
1561,1,10,"Close Rick-Counters of the Rick Kind","Rick 1","Rick Sanchez of Earth Dimension C-137. You are under arrest for crimes against alternate Ricks by the authority of the Trans-Dimensional Council of Ricks."
1562,1,10,"Close Rick-Counters of the Rick Kind","Jerry","Hey! What the heck?"
1563,1,10,"Close Rick-Counters of the Rick Kind","Rick 1","Neutralise the Jerry."
1564,1,10,"Close Rick-Counters of the Rick Kind","Jerry","Wait, no! I'll-"
1565,1,10,"Close Rick-Counters of the Rick Kind","Summer","Dad!"
1566,1,10,"Close Rick-Counters of the Rick Kind","Beth","Dad!"
1567,1,10,"Close Rick-Counters of the Rick Kind","Morty","Rick"
1568,1,10,"Close Rick-Counters of the Rick Kind","Rick (C-137)","Everybody relax. If I know these a-holes, and I am these a-holes, they just wanna haul me to their stupid clubhouse and waste my time with a bunch of questions. Let’s get it over with."
1569,1,10,"Close Rick-Counters of the Rick Kind","Rick 1","Bring his Mo--orty."
1570,1,10,"Close Rick-Counters of the Rick Kind","Morty","Oh, man."
1571,1,10,"Close Rick-Counters of the Rick Kind","Rick (C-137)","Leave my Morty out of this!"
1572,1,10,"Close Rick-Counters of the Rick Kind","Rick 1","You lost the right to have a say in these things when you refused to join the council."
1573,1,10,"Close Rick-Counters of the Rick Kind","Beth","Wait, wh-wh-wh-what about Jerry?"
1574,1,10,"Close Rick-Counters of the Rick Kind","Rick (C-137)","Will you at least unfreeze my daughter’s idiot?"
1575,1,10,"Close Rick-Counters of the Rick Kind","Jerry","-give you anything! I have a rare antique coin collection, just don’t hurt me! Okay, maybe not antique, but it was a limited minting. They have little R2D2s instead of George Washingtons."
1576,1,10,"Close Rick-Counters of the Rick Kind","Beth","Our son’s been abducted!"
1577,1,10,"Close Rick-Counters of the Rick Kind","Jerry","You hate me for buying those coins!"
1578,1,10,"Close Rick-Counters of the Rick Kind","Morty (Crononberg)","Geez, Rick! Wh-what is this place?"
1579,1,10,"Close Rick-Counters of the Rick Kind","Rick (C-137)","The Citadel of Ricks. It’s the secret headquarters for the council of Ricks."
1580,1,10,"Close Rick-Counters of the Rick Kind","Morty (Crononberg)","Council of Ricks?"
1581,1,10,"Close Rick-Counters of the Rick Kind","Rick (C-137)","As you know, Morty, I’ve got a lotta enemies in the universe that consider my genius a threat. Galactic terrorists, a few sub-galactic dictators, most of the entire intergalactic government: wh-wherever you find people with heads up their asses someone wants a piece of your grandpa. And a lot of versions of me on different timelines had the same problem. So a few thousand versions of me had the INGENIOUS IDEA OF BANDING TOGETHER like a herd of cattle or a school of fish or those people who answer questions on Yahoo! Answers."
1582,1,10,"Close Rick-Counters of the Rick Kind","Morty (Crononberg)","Hey, what do you know? It’s a cowboy version of me!"
1583,1,10,"Close Rick-Counters of the Rick Kind","Rick (C-137)","Geez, you’re easy to impress. Yeah, most timelines have a Rick and most Ricks have a Morty. This place is a real who’s-who of who’s you and me."
1584,1,10,"Close Rick-Counters of the Rick Kind","Rick Salesman 1","Turn your boring old Morty into a hot fashion statement, with some Morty dazzlers!"
1585,1,10,"Close Rick-Counters of the Rick Kind","Rick Salesman 2","Hey, check this out!"
1586,1,10,"Close Rick-Counters of the Rick Kind","Morty Doll","Show me the Morty!"
1587,1,10,"Close Rick-Counters of the Rick Kind","Rick (C-137)","Dumb."
1588,1,10,"Close Rick-Counters of the Rick Kind","Rick Salseman 3","‘Scuse me, sir. Is your Morty insured? You know, every year hundreds of Mortys are injured in-"
1589,1,10,"Close Rick-Counters of the Rick Kind","Rick (C-137)","Back off! Not my cup of tea, this place."
1590,1,10,"Close Rick-Counters of the Rick Kind","Rick (C-137)","I say the point of being a Rick is being a-Rick."
1591,1,10,"Close Rick-Counters of the Rick Kind","Rick 1","Save your anti-Rick speech for the council of Ricks, terror-Rick!"
1592,1,10,"Close Rick-Counters of the Rick Kind","Rick (C-137)","Hey, save your Rick rules for the sheep-Ricks, Rick-pig."
1593,1,10,"Close Rick-Counters of the Rick Kind","Rick 1","Fuck me, pal."
1594,1,10,"Close Rick-Counters of the Rick Kind","Rick (C-137)","Fuck you?! No no no no no, fuck me!"
1595,1,10,"Close Rick-Counters of the Rick Kind","Rick Council 1","Bring up the holograms!"
1596,1,10,"Close Rick-Counters of the Rick Kind","Rick Council 1","Twenty-seven Ricks brutally murdered in their own timelines. An unprecedented Rick-icidal epidemic. What say you, Earth Rick C-137?"
1597,1,10,"Close Rick-Counters of the Rick Kind","Rick (C-137)","You think I did this? Why am I the first Rick you pull in every time a Rick stubs his toe?"
1598,1,10,"Close Rick-Counters of the Rick Kind","Rick Council 1","You have a history of non-cooperation with the council."
1599,1,10,"Close Rick-Counters of the Rick Kind","Rick (C-137)","Yeah, so does the scientist formerly known as Rick! Wh-wh-wh-why isn’t he here in handcuffs?"
1600,1,10,"Close Rick-Counters of the Rick Kind","Rick Council 1","Because he’s dead too!"
1601,1,10,"Close Rick-Counters of the Rick Kind","Rick crowd","No!"
1602,1,10,"Close Rick-Counters of the Rick Kind","Rick Council 1","Who else would you have us question? You fit the profile! Of all the Ricks in the Central Finite Curve, you’re the Malcontent! The rogue."
1603,1,10,"Close Rick-Counters of the Rick Kind","Rick (C-137)","I’m the Rick! And so were the rest of you before you formed this stupid alliance. You wanted to be safe from the government so you became a stupid government. That makes every Rick here less Rick than me."
1604,1,10,"Close Rick-Counters of the Rick Kind","Rick crowd","(Can you believe this guy? This guy needs to get out of here, etc. Ad lib)"
